obligation_id,article,paragraph,point,actor,obligation_type,risk_tier,summary,quote,applies_from,applies_from_basis,transitional_note,penalty_basis,legal_practice_relevance,legal_practice_note,cross_references,url,applies_from_as_enacted,applies_from_basis_as_enacted,text_amended_since_coding,coded_from
art-75-1a-serious-incidents,75,1a,,"[""provider"", ""ai-office""]",incident-reporting,high-risk,"Providers of high-risk AI systems supervised by the AI Office must report serious incidents to the AI Office, with Article 73(2) to (9) applying mutatis mutandis; the AI Office must transmit relevant information onward.","""providers of high-risk AI systems subject to the competence of the AI Office pursuant to paragraph 1 of this Article shall report any serious incidents to the AI Office.""",2026-08-02,Art. 113 second subparagraph (general application),,Art. 99(4),high,High-risk legal-AI providers under AI Office competence report serious incidents to the AI Office rather than national market surveillance authorities.,"[""Art. 73(2)"", ""Art. 73(9)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-1b-assistance,75,1b,,"[""national-competent-authority"", ""market-surveillance-authority"", ""ai-office""]",cooperation-with-authorities,not-tier-specific,"Authorities involved in applying the AI Act must cooperate actively with and provide necessary assistance to the AI Office, including for inspections or other enforcement measures.","""The authorities involved in the application of this Regulation shall cooperate actively with the AI Office and provide the AI Office the necessary assistance for the exercise of its powers""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,National cooperation can affect investigations of legal-AI systems supervised by the AI Office.,"[""Regulation (EU) 2019/1020""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-1c-public-authority-access,75,1c,,"[""ai-office"", ""market-surveillance-authority""]",cooperation-with-authorities,not-tier-specific,"When AI Office investigatory or enforcement action in a Member State involves access to a public authority data or AI system, the relevant market surveillance authority must assist.","""the AI Office shall be assisted by the relevant market surveillance authority.""",2026-08-02,Art. 113 second subparagraph (general application),,,high,This can matter for public-authority or court systems containing legal or justice data.,"[""Art. 75(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-1d-national-market-notice,75,1d,,"[""ai-office"", ""market-surveillance-authority""]",cooperation-with-authorities,not-tier-specific,"Before prohibiting, restricting, withdrawing or recalling an AI system on a national market, the AI Office must notify the competent market surveillance authority without undue delay and consult where appropriate.","""the AI Office shall, without undue delay, notify the market surveillance authority competent for that market of its intention to take such a decision.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,This coordinates AI Office action affecting systems available to legal-sector deployers in national markets.,"[""Art. 75(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-1e-conformity-tests,75,1e,,"[""ai-office"", ""commission"", ""notified-body""]",conformity-assessment,high-risk,"For Article 75(1) AI systems that are high-risk and require third-party conformity assessment under Article 43, the AI Office is responsible for pre-market assessments and tests, with delegated notified bodies acting for the Commission.","""The AI Office shall be responsible for conformity assessments and tests of AI systems referred to in paragraph 1 of this Article that are classified as high-risk""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Legal-AI vendors under AI Office competence may face AI Office-led conformity testing before market placement.,"[""Art. 43"", ""Art. 75(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-1e-withdraw-delegation,75,1e,,"[""commission"", ""notified-body""]",enforcement-power,high-risk,"If a notified body delegated to perform Article 75(1e) tests or assessments does not perform adequately, the Commission may withdraw the delegation immediately.","""the Commission may withdraw the delegation with immediate effect.""",2026-08-02,Art. 113 second subparagraph (general application),,,low,This is notified-body oversight with indirect effects on high-risk legal-AI conformity assessment capacity.,"[""Art. 75(1e)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75-2a-request-ai-office,75,2a,,"[""market-surveillance-authority"", ""ai-office""]",enforcement-power,not-tier-specific,A market surveillance authority with well-founded and sufficient reasons to suspect infringement by an Article 75(1) provider or deployer may request AI Office assessment through the single point of contact.,"""it may request, through the relevant single point of contact designated in accordance with Article 70(2), the AI Office to assess the matter""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,National authorities can route suspected infringements involving AI Office-supervised legal-AI systems to the AI Office.,"[""Art. 70(2)"", ""Art. 75(1)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75,2026-08-02,Art. 113 second subparagraph,False,consolidated-2026-07-27
art-75a-1-powers-costs,75a,1,,"[""ai-office""]",enforcement-power,not-tier-specific,"For Article 75(1) supervision and enforcement, the AI Office has all market-surveillance powers in the AI Act section and Regulation 2019/1020 and may reclaim supervision and enforcement costs for non-compliance.","""the AI Office shall have all the powers of a market surveillance authority provided for in this Section and in Article 14(4) and Article 16(3) of Regulation (EU) 2019/1020.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Operators of legal-AI systems under AI Office competence can face market-surveillance powers and cost recovery.,"[""Art. 75(1)"", ""Regulation (EU) 2019/1020 Article 14(4)"", ""Regulation (EU) 2019/1020 Article 16(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75a,,,False,consolidated-2026-07-27
art-75a-2-investigation,75a,2,,"[""ai-office""]",enforcement-power,not-tier-specific,"Where the AI Office has reasonable grounds to suspect non-compliance by an Article 75(1) provider or deployer, it may start an investigation and must notify the operator.","""it may adopt a decision to start an investigation into that non-compliance in accordance with Article 14(4), point (f) of Regulation (EU) 2019/1020.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Legal-AI providers or deployers under AI Office competence may become subject to AI Office investigations.,"[""Art. 75(1)"", ""Regulation (EU) 2019/1020 Article 14(4)(f)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75a,,,False,consolidated-2026-07-27
art-75a-2-own-initiative-complaint,75a,2,,"[""ai-office""]",enforcement-power,not-tier-specific,"The AI Office may exercise its powers on its own initiative or following an Article 85 complaint, even before formally starting an investigation.","""The AI Office may exercise the powers referred to in paragraph 1 of this Article on its own initiative or following a complaint received pursuant to Article 85 of this Regulation""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,Complaints may trigger AI Office powers against supervised legal-AI systems before a formal investigation starts.,"[""Art. 75a(1)"", ""Art. 85""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75a,,,False,consolidated-2026-07-27
art-75a-3-request-or-decision,75a,3,,"[""ai-office""]",enforcement-power,not-tier-specific,The AI Office may use specified information-gathering and access powers by simple request or by formal decision.,"""The AI Office may exercise the powers listed in Article 14(4), points (a), (b) and (c) of Regulation (EU) 2019/1020 and Article 74(12) and (13) of this Regulation by simple request or by decision.""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,This defines how the AI Office can request information or access from supervised legal-AI operators.,"[""Art. 74(12)"", ""Art. 74(13)"", ""Regulation (EU) 2019/1020 Article 14(4)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75a,,,False,consolidated-2026-07-27
art-75a-4-inspections,75a,4,,"[""ai-office""]",enforcement-power,not-tier-specific,"The AI Office may conduct necessary remote or on-site inspections for its section tasks and must inform the provider of the subject, purpose, possible fines, review right and notify the relevant market surveillance authority beforehand.","""the AI Office may conduct all necessary remote or on-site inspections pursuant to the powers laid down in Article 14(4), points (d) and (e) of Regulation (EU) 2019/1020""",2026-08-02,Art. 113 second subparagraph (general application),,,medium,AI Office inspections may affect legal-AI providers under Article 75(1).,"[""Art. 99(5)"", ""Regulation (EU) 2019/1020 Article 14(4)(d)"", ""Regulation (EU) 2019/1020 Article 14(4)(e)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_75a,,,False,consolidated-2026-07-27
